Location Name Key,Latitude,Longitude,CSV File Name,Row Number
"Douglas, WA, USA",47.7361335,-119.69293700000001,03-23-2020.csv,816
"Douglas, WI, USA",46.43222285,-91.91595768,03-24-2020.csv,817
"Drew, AR, USA",33.59035001,-91.71777921,03-25-2020.csv,819
"Dubois, IN, USA",38.36597551,-86.87924170000002,03-28-2020.csv,821
"Dubuque, IA, USA",42.46815349,-90.88181925,03-25-2020.csv,822
"Duchesne, UT, USA",40.29772254,-110.42523700000001,03-23-2020.csv,823
"Dukes, MA, USA",41.40674725,-70.68763497,03-30-2020.csv,824
"Dundy, NE, USA",40.17638677,-101.6876522,03-26-2020.csv,826
"Dunklin, MO, USA",36.27167174,-90.09122243,03-23-2020.csv,827
"Dunn, ND, USA",47.35423935,-102.61604679999999,03-23-2020.csv,828
"Dunn, WI, USA",44.94562799,-91.8962481,03-25-2020.csv,829
"DuPage, IL, USA",41.85116968,-88.08642662,03-26-2020.csv,820
"Duplin, NC, USA",34.93449805,-77.93140529,03-23-2020.csv,830
"Durham, NC, USA",36.03638492,-78.87608331,03-24-2020.csv,831
"Dutchess, NY, USA",41.76486060000001,-73.74356679,03-26-2020.csv,832
"Duval, FL, USA",30.33225875,-81.66976468,03-23-2020.csv,833
"Duval, TX, USA",27.68184592,-98.50864568,03-22-2020.csv,2791
"Dyer, TN, USA",36.05931946,-89.41542855,03-26-2020.csv,835
"Eagle, CO, USA",39.62754308,-106.6933637,03-25-2020.csv,836
"Early, GA, USA",31.32155345,-84.90255207,03-30-2020.csv,837
"East Baton Rouge, LA, USA",30.53842039,-91.09777565,03-29-2020.csv,838
"East Carroll, LA, USA",32.73926954,-91.23425694,03-30-2020.csv,839
"East Feliciana, LA, USA",30.84425359,-91.04976723,03-30-2020.csv,840
East Timor,-8.5500,125.5600,03-21-2020.csv,275
"Eastland, TX, USA",32.32743996,-98.83243566,03-24-2020.csv,841
"Eaton, MI, USA",42.59599185,-84.83740035,03-24-2020.csv,842
"Eau Claire, WI, USA",44.726614,-91.28609183,03-30-2020.csv,843
"Echols, GA, USA",30.71101099,-82.89687287,03-23-2020.csv,844
"Ector, TX, USA",31.86898877,-102.54294279999999,03-30-2020.csv,845
Ecuador,-1.8312,-78.1834,03-29-2020.csv,3307
"Eddy, ND, USA",47.71701474,-98.90432337,03-24-2020.csv,847
"Eddy, NM, USA",32.47167456,-104.3053527,03-22-2020.csv,2322
"Edgar, IL, USA",39.6809186,-87.74759563,03-27-2020.csv,848
"Edgecombe, NC, USA",35.91230639,-77.59436892,03-23-2020.csv,849
"Edgefield, SC, USA",33.77221995,-81.96231108,03-27-2020.csv,850
"Edmonson, KY, USA",37.21218923,-86.23955613,03-30-2020.csv,851
"Edmonton, Alberta, Canada",53.5461,-113.4938,03-08-2020.csv,136
"Edmunds, SD, USA",45.41846445,-99.21545423,03-24-2020.csv,852
"Edwards, IL, USA",38.41353228,-88.05720863,03-25-2020.csv,853
"Edwards, KS, USA",37.88735543,-99.31263309,03-24-2020.csv,854
"Edwards, TX, USA",29.98202582,-100.304252,03-26-2020.csv,855
"Effingham, GA, USA",32.36616021,-81.34280942,03-28-2020.csv,856
"Effingham, IL, USA",39.05935711,-88.58969584,03-26-2020.csv,857
Egypt,26.0000,30.0000,03-06-2020.csv,76
"El Dorado, CA, USA",38.77965956,-120.5233166,03-23-2020.csv,858
"El Paso, CO, USA",38.9108,-104.4723,03-08-2020.csv,204
"El Paso, TX, USA",31.76980765,-106.23632749999999,03-27-2020.csv,860
El Salvador,13.7942,-88.8965,03-21-2020.csv,247
"Elbert, CO, USA",39.28656773,-104.13587209999999,03-30-2020.csv,861
"Elbert, GA, USA",34.11302332,-82.83936148,03-22-2020.csv,1389
"Elk, KS, USA",37.45338105,-96.24369667,03-26-2020.csv,863
"Elk, PA, USA",41.42822061,-78.64524744,03-26-2020.csv,864
"Elkhart, IN, USA",41.59761169,-85.85875695,03-22-2020.csv,771
"Elko County, NV, USA",41.14531606,-115.3577619,03-23-2020.csv,867
"Elko, NV, USA",41.14531606,-115.3577619,03-23-2020.csv,866
"Elliott, KY, USA",38.11624059,-83.09771563,03-28-2020.csv,867
"Ellis, KS, USA",38.91458712,-99.31751551,03-27-2020.csv,868
"Ellis, OK, USA",36.218019399999996,-99.75324573,03-30-2020.csv,869
"Ellis, TX, USA",32.34894117,-96.79371841,03-29-2020.csv,870
"Ellsworth, KS, USA",38.69677695,-98.20462799,03-27-2020.csv,871
"Elmore, AL, USA",32.59785413,-86.14415284,03-26-2020.csv,872
"Elmore, ID, USA",43.3507101,-115.4701578,03-29-2020.csv,873
"Emanuel, GA, USA",32.59221302,-82.30239915,03-23-2020.csv,875
"Emery, UT, USA",38.99617072,-110.70139579999999,03-25-2020.csv,876
"Emmet, IA, USA",43.37782951,-94.67858943,03-27-2020.csv,876
"Emmet, MI, USA",45.52625509,-84.89083249,03-26-2020.csv,877
"Emmons, ND, USA",46.28398398,-100.2389766,03-25-2020.csv,879
"Emporia, VA, USA",36.69455571,-77.53406129,03-30-2020.csv,879
Equatorial Guinea,1.6508,10.2679,03-28-2020.csv,3306
"Erath, TX, USA",32.23602653,-98.21773417,03-22-2020.csv,2795
"Erie, NY, USA",42.76249024,-78.73063652,03-25-2020.csv,882
"Erie, OH, USA",41.36796058,-82.62904521,03-30-2020.csv,882
"Erie, PA, USA",41.99253829,-80.03301954,03-25-2020.csv,884
Eritrea,15.1794,39.7823,03-25-2020.csv,3300
"Escambia, AL, USA",31.1256789,-87.15918694,03-27-2020.csv,884
"Escambia, FL, USA",30.67652764,-87.37284571,03-29-2020.csv,885
"Esmeralda, NV, USA",37.78436681,-117.63199990000001,03-25-2020.csv,887
"Essex, MA, USA",42.6687626,-70.94687179,03-26-2020.csv,887
"Essex, NJ, USA",40.78681335,-74.24657979,03-30-2020.csv,888
"Essex, NY, USA",44.11630765,-73.77297842,03-22-2020.csv,27
"Essex, VA, USA",37.93357639,-76.94230311,03-26-2020.csv,891
"Essex, VT, USA",44.72736416,-71.73579864,03-26-2020.csv,890
"Estill, KY, USA",37.69241417,-83.95956369,03-28-2020.csv,892
Estonia,58.5953,25.0136,03-05-2020.csv,100
Eswatini,-26.5225,31.4659,03-27-2020.csv,3309
Ethiopia,9.145,40.4897,03-30-2020.csv,3319
"Etowah, AL, USA",34.04567266,-86.04051873,03-29-2020.csv,893
"Eureka, NV, USA",39.98100864,-116.26832040000001,03-26-2020.csv,894
"Evangeline, LA, USA",30.72985248,-92.39915924,03-27-2020.csv,895
"Evans, GA, USA",32.15328841,-81.8870105,03-26-2020.csv,896
"Fairbanks North Star, AK, USA",64.80726247,-146.5692662,03-24-2020.csv,898
"Fairfax City, VA, USA",38.85157547,-77.29779640000002,03-30-2020.csv,899
"Fairfax, VA, USA",38.83677558,-77.27565836,03-29-2020.csv,898
"Fairfield, CT, USA",41.26809896,-73.3881171,03-28-2020.csv,900
"Fairfield, OH, USA",39.75107189,-82.63088163,03-25-2020.csv,902
"Fairfield, SC, USA",34.39287073,-81.1195624,03-28-2020.csv,902
"Fall River, SD, USA",43.23929297,-103.5275691,03-22-2020.csv,2649
"Fallon, MT, USA",46.33478338,-104.4183565,03-22-2020.csv,2180
"Falls Church, VA, USA",38.88485255,-77.17560759,03-30-2020.csv,906
"Falls, TX, USA",31.25350609,-96.93630086,03-30-2020.csv,905
"Fannin, GA, USA",34.86430205,-84.316964,03-25-2020.csv,908
"Fannin, TX, USA",33.59564294,-96.10751083,03-22-2020.csv,338
"Faribault, MN, USA",43.67381499,-93.94787458,03-29-2020.csv,909
Faroe Islands,61.8926,-6.9118,03-06-2020.csv,148
"Faroe Islands, Denmark",61.8926,-6.9118,03-15-2020.csv,158
"Faulk, SD, USA",45.07082625,-99.14535601,03-26-2020.csv,910
"Faulkner, AR, USA",35.14719007,-92.33717519,03-28-2020.csv,911
"Fauquier, VA, USA",38.73564842,-77.80647472,03-23-2020.csv,913
"Fayette, AL, USA",33.72076938,-87.73886638,03-26-2020.csv,913
"Fayette, GA, USA",33.41357794,-84.49089434,03-28-2020.csv,914
"Fayette, IA, USA",42.86271799,-91.84412309999999,03-25-2020.csv,918
"Fayette, IL, USA",39.00072038,-89.02452658,03-24-2020.csv,916
"Fayette, IN, USA",39.63684962,-85.17797541,03-27-2020.csv,916
"Fayette, KY, USA",38.0606,-84.4803,03-09-2020.csv,218
"Fayette, OH, USA",39.56021306,-83.4562016,03-26-2020.csv,919
"Fayette, PA, USA",39.92041012,-79.64291195,03-23-2020.csv,921
"Fayette, TN, USA",35.19615831,-89.41399032,03-22-2020.csv,496
"Fayette, TX, USA",29.87788372,-96.92076062,03-24-2020.csv,923
"Fayette, WV, USA",38.02974928,-81.08286634,03-25-2020.csv,924
"Fench Guiana, France",4.0000,-53.0000,03-14-2020.csv,177
"Fentress, TN, USA",36.38128818,-84.92870012,03-23-2020.csv,925
"Fergus, MT, USA",47.26331584,-109.2245206,03-26-2020.csv,925
"Ferry, WA, USA",48.471143100000006,-118.5154041,03-27-2020.csv,926
Fiji,-17.7134,178.065,03-22-2020.csv,3390
"Fillmore, MN, USA",43.67394126,-92.08980382,03-23-2020.csv,928
"Fillmore, NE, USA",40.52458567,-97.59646937,03-26-2020.csv,928
Finland,61.9241,25.7482,03-21-2020.csv,49
"Finney, KS, USA",38.04340344,-100.73819379999999,03-30-2020.csv,929
"Fisher, TX, USA",32.74281316,-100.40193020000001,03-29-2020.csv,930
"FL, USA",27.7663,-81.6868,03-19-2020.csv,43
"Flagler, FL, USA",29.45933576,-81.31508595,03-30-2020.csv,931
"Flathead, MT, USA",48.29575866,-114.05205690000001,03-28-2020.csv,932
"Fleming, KY, USA",38.36758311,-83.69657514,03-30-2020.csv,933
"Florence, SC, USA",34.02361754,-79.70189312,03-25-2020.csv,935
"Florence, WI, USA",45.84963535,-88.39804137,03-26-2020.csv,935
"Floyd, GA, USA",34.26268279,-85.21577392,03-28-2020.csv,936
"Floyd, IA, USA",43.0600053,-92.78940097,03-22-2020.csv,1646
"Floyd, IN, USA",38.32117957,-85.90385377,03-27-2020.csv,937
"Floyd, KY, USA",37.56213922,-82.74750924,03-30-2020.csv,939
"Floyd, TX, USA",34.07227468,-101.3031546,03-28-2020.csv,940
"Floyd, VA, USA",36.9302126,-80.36738849,03-24-2020.csv,942
"Fluvanna, VA, USA",37.84157909,-78.27715475,03-24-2020.csv,943
"Foard, TX, USA",33.97308618,-99.7767797,03-29-2020.csv,943
"Fond du Lac, WI, USA",43.75354908,-88.48885325,03-30-2020.csv,944
"Ford, IL, USA",40.59706922,-88.22350769,03-28-2020.csv,945
"Ford, KS, USA",37.69200114,-99.88825298,03-25-2020.csv,947
"Forest, PA, USA",41.51095103,-79.23229292,03-28-2020.csv,947
"Forest, WI, USA",45.66678019,-88.77084892,03-24-2020.csv,949
"Forrest, MS, USA",31.18961454,-89.25832496,03-29-2020.csv,949
"Forsyth, GA, USA",34.22604035,-84.12315129999998,03-24-2020.csv,951
"Forsyth, NC, USA",36.12859861,-80.25459052,03-23-2020.csv,952
"Fort Bend, TX, USA",29.52704478,-95.77219463,03-29-2020.csv,952
"Foster, ND, USA",47.457108399999996,-98.88279923,03-23-2020.csv,954
"Fountain, IN, USA",40.12361933,-87.24217689,03-22-2020.csv,1581
France,47.0000,2.0000,03-04-2020.csv,21
"France, France",46.2276,2.2137,03-16-2020.csv,6
"Franklin City, VA, USA",36.6831435,-76.93859681,03-30-2020.csv,980
"Franklin, AL, USA",34.44235334,-87.84289505,03-24-2020.csv,956
"Franklin, AR, USA",35.51202821,-93.89299569,03-30-2020.csv,956
"Franklin, FL, USA",29.83791238,-84.82731662,03-23-2020.csv,958
"Franklin, GA, USA",34.37525597,-83.23159927,03-22-2020.csv,1393
"Franklin, IA, USA",42.73270384,-93.26256925,03-24-2020.csv,963
"Franklin, ID, USA",42.18332217,-111.81496659999999,03-26-2020.csv,959
"Franklin, IL, USA",37.99189086,-88.92567818,03-28-2020.csv,960
"Franklin, IN, USA",39.4142482,-85.06062647,03-22-2020.csv,768
"Franklin, KS, USA",38.56443815,-95.28644341,03-29-2020.csv,963
"Franklin, KY, USA",38.2379395,-84.87962551,03-29-2020.csv,964
"Franklin, LA, USA",32.13675181,-91.67589857,03-28-2020.csv,965
"Franklin, MA, USA",42.58119713,-72.58602547,03-28-2020.csv,967
"Franklin, ME, USA",44.97330019,-70.44381045,03-26-2020.csv,966
"Franklin, MO, USA",38.41127108,-91.07522826,03-23-2020.csv,970
"Franklin, MS, USA",31.47786634,-90.89672989,03-23-2020.csv,969
"Franklin, NC, USA",36.081519,-78.28708884,03-26-2020.csv,972
"Franklin, NE, USA",40.17636348,-98.95299073,03-29-2020.csv,970
"Franklin, NY, USA",44.59040891,-74.29926032,03-24-2020.csv,972
"Franklin, OH, USA",39.96995815,-83.01115755,03-23-2020.csv,974
"Franklin, PA, USA",39.92956518,-77.72157791,03-29-2020.csv,974
"Franklin, TN, USA",35.15634626,-86.09201039,03-27-2020.csv,975
"Franklin, TX, USA",33.17653242,-95.21917243,03-27-2020.csv,976
"Franklin, VA, USA",36.99536167,-79.88023649,03-25-2020.csv,979
"Franklin, VT, USA",44.85627605,-72.91249563,03-30-2020.csv,977
"Franklin, WA, USA",46.53351425,-118.9018212,03-22-2020.csv,65
"Frederick, MD, USA",39.47296601,-77.39999394,03-28-2020.csv,981
"Frederick, VA, USA",39.20172582,-78.25974949,03-26-2020.csv,982
"Fredericksburg, VA, USA",38.2977863,-77.4922454,03-27-2020.csv,983
"Freeborn, MN, USA",43.67385583,-93.34884422,03-24-2020.csv,985
"Freestone, TX, USA",31.70422788,-96.15072516,03-27-2020.csv,985
"Fremont, CO, USA",38.47362326,-105.43996670000001,03-27-2020.csv,986
"Fremont, IA, USA",40.74542720000001,-95.60129045,03-30-2020.csv,988
"Fremont, ID, USA",44.22800938,-111.4809943,03-22-2020.csv,1478
"Fremont, WY, USA",43.04183996,-108.6296893,03-26-2020.csv,989
French Guiana,3.9339,-53.1258,03-19-2020.csv,201
"French Guiana, France",4.0000,-53.0000,03-20-2020.csv,287
"French Polynesia, France",-17.6797,-149.4068,03-25-2020.csv,3185
"Fresno, CA, USA",36.75733899,-119.6466953,03-28-2020.csv,990
"Frio, TX, USA",28.86751206,-99.10804207,03-30-2020.csv,991
"From Diamond Princess, Australia",35.4437,139.638,03-15-2020.csv,255
"Frontier, NE, USA",40.52993007,-100.3924658,03-28-2020.csv,992
"Fujian, China",26.0789,117.9874,03-14-2020.csv,35
"Fulton, AR, USA",36.38177105,-91.81729127,03-24-2020.csv,994
"Fulton, GA, USA",33.79216944,-84.46319413,03-24-2020.csv,995
"Fulton, IL, USA",40.47289135,-90.20862357,03-26-2020.csv,995
"Fulton, IN, USA",41.0469907,-86.26252745,03-25-2020.csv,997
"Fulton, KY, USA",36.55238827,-89.20140068,03-26-2020.csv,997
"Fulton, NY, USA",43.11363907,-74.41798804,03-29-2020.csv,998
"Fulton, OH, USA",41.60213491,-84.12571393,03-26-2020.csv,999
"Fulton, PA, USA",39.92913544,-78.11163677,03-23-2020.csv,1001
"Furnas, NE, USA",40.17642064,-99.91247454,03-22-2020.csv,2243
"GA, USA",33.0406,-83.6431,03-20-2020.csv,50
Gabon,-0.8037,11.6094,03-19-2020.csv,267
"Gadsden, FL, USA",30.57796289,-84.61915825,03-28-2020.csv,1002
"Gage, NE, USA",40.26186809,-96.68946704,03-25-2020.csv,1004
"Gaines, TX, USA",32.74055318,-102.6353295,03-28-2020.csv,1004
"Galax, VA, USA",36.66601852,-80.91703124,03-23-2020.csv,1006
"Gallatin, IL, USA",37.76430935,-88.22953869,03-30-2020.csv,1006
"Gallatin, KY, USA",38.75398691,-84.8558382,03-23-2020.csv,1008
"Gallatin, MT, USA",45.54486106,-111.1692571,03-27-2020.csv,1008
"Gallia, OH, USA",38.82708533,-82.31647569,03-30-2020.csv,1009
"Galveston, TX, USA",29.40167322,-94.90469073,03-23-2020.csv,1011
Gambia,13.4432,-15.3101,03-25-2020.csv,3308
"Gambia, The",13.4432,-15.3101,03-21-2020.csv,279
"Gansu, China",36.0611,103.8343,03-20-2020.csv,105
"Garden, NE, USA",41.61703149,-102.3313973,03-27-2020.csv,1011
"Garfield County, WA, USA",46.45197502,-117.5454032,03-22-2020.csv,3416
"Garfield, CO, USA",39.59921777,-107.902708,03-30-2020.csv,1012
"Garfield, MT, USA",47.27545948,-107.0002351,03-25-2020.csv,1014
"Garfield, NE, USA",41.91428955,-98.99111827,03-27-2020.csv,1014
"Garfield, OK, USA",36.3791334,-97.78265517,03-24-2020.csv,1016
"Garfield, UT, USA",37.85447192,-111.4418764,03-27-2020.csv,1016
"Garfield, WA, USA",46.43197502,-117.54540320000001,03-26-2020.csv,1017
"Garland, AR, USA",34.57692074,-93.14921604,03-24-2020.csv,1019
"Garrard, KY, USA",37.638866799999995,-84.53289319,03-23-2020.csv,1020
"Garrett, MD, USA",39.52786077,-79.27355126,03-27-2020.csv,1020
"Garvin, OK, USA",34.70418038,-97.30811132,03-22-2020.csv,1043
"Garza, TX, USA",33.17969345,-101.2984114,03-26-2020.csv,1022
"Gasconade, MO, USA",38.43947277,-91.50847147,03-30-2020.csv,1023
"Gaston, NC, USA",35.29373559,-81.17477045,03-24-2020.csv,1025
"Gates, NC, USA",36.44667547,-76.69749701,03-29-2020.csv,1025
"Geary, KS, USA",38.99871131,-96.7577178,03-27-2020.csv,1026
"Geauga, OH, USA",41.49952319,-81.17935342,03-27-2020.csv,1027
"Gem, ID, USA",44.06482372,-116.398376,03-27-2020.csv,1028
"Genesee, MI, USA",43.02244215,-83.70589709,03-23-2020.csv,1030
"Genesee, NY, USA",43.0022601,-78.19135193,03-26-2020.csv,1030
"Geneva, AL, USA",31.09389027,-85.83572839,03-22-2020.csv,1185
"Gentry, MO, USA",40.21097916,-94.40944419,03-26-2020.csv,1032
"George, MS, USA",30.86259065,-88.64436789,03-29-2020.csv,1033
"Georgetown, SC, USA",33.43443342,-79.33202141,03-26-2020.csv,1034
Georgia,42.3154,43.3569,03-27-2020.csv,3316
Germany,51.0000,9.0000,03-12-2020.csv,6
Ghana,7.9465,-1.0232,03-23-2020.csv,3311
Gibraltar,36.1408,-5.3536,03-10-2020.csv,173
"Gibraltar, United Kingdom",36.1408,-5.3536,03-27-2020.csv,3192
"Gibson, IN, USA",38.30393723,-87.58054938,03-26-2020.csv,1035
"Gibson, TN, USA",35.99438059,-88.93358327,03-25-2020.csv,1037
"Gila, AZ, USA",33.80190085,-110.8132779,03-24-2020.csv,1038
"Gilchrist, FL, USA",29.72856978,-82.79880657,03-24-2020.csv,1039
"Giles, TN, USA",35.20222469,-87.03992678,03-29-2020.csv,1039
"Giles, VA, USA",37.31234791,-80.70636931,03-29-2020.csv,1040
"Gillespie, TX, USA",30.31824095,-98.94676915,03-26-2020.csv,1041
"Gilliam, OR, USA",45.37160076,-120.20488689999999,03-27-2020.csv,1042
"Gilmer, GA, USA",34.69316688,-84.45802506,03-29-2020.csv,1043
"Gilmer, WV, USA",38.9251277,-80.85952723,03-24-2020.csv,1045
"Gilpin, CO, USA",39.85646523,-105.5252597,03-22-2020.csv,1313
"Glacier, MT, USA",48.70513576,-112.9934235,03-28-2020.csv,1046
"Glades, FL, USA",26.95635849,-81.18996211,03-29-2020.csv,1047
"Gladwin, MI, USA",43.98901072,-84.38774817,03-22-2020.csv,196
"Glascock, GA, USA",33.22879932,-82.61297636,03-26-2020.csv,1049
"Glasscock, TX, USA",31.86942909,-101.5207776,03-23-2020.csv,1051
"Glenn, CA, USA",39.59875897,-122.3938452,03-28-2020.csv,1051
"Gloucester, NJ, USA",39.71581067,-75.13995546,03-27-2020.csv,1052
"Gloucester, VA, USA",37.40809042,-76.53524337,03-27-2020.csv,1053
"Glynn, GA, USA",31.23279254,-81.53811412,03-29-2020.csv,1054
"Gogebic, MI, USA",46.40862701,-89.69377193,03-27-2020.csv,1055
"Golden Valley, MT, USA",46.3816474,-109.17685220000001,03-29-2020.csv,1056
"Golden Valley, ND, USA",46.94022281,-103.8465421,03-26-2020.csv,1057
"Goliad, TX, USA",28.65696592,-97.42760647,03-28-2020.csv,1058
"Gonzales, TX, USA",29.45634206,-97.49424032,03-22-2020.csv,2808
"Goochland, VA, USA",37.71714806,-77.90381514,03-24-2020.csv,1061
"Goodhue, MN, USA",44.40849741,-92.72341949999999,03-24-2020.csv,1062
"Gooding, ID, USA",42.96927962,-114.81083059999999,03-26-2020.csv,1062
"Gordon, GA, USA",34.50487351,-84.87296253,03-23-2020.csv,1064
"Goshen, WY, USA",42.08798185,-104.3534743,03-22-2020.csv,3163
"Gosper, NE, USA",40.51481965,-99.83020279,03-30-2020.csv,1065
"Gove, KS, USA",38.91588178,-100.4829321,03-27-2020.csv,1066
"Grady, GA, USA",30.87454847,-84.23418364,03-24-2020.csv,1068
"Grady, OK, USA",35.0167709,-97.88339847,03-25-2020.csv,1069
"Grafton, NH, USA",43.93779815,-71.82057197,03-24-2020.csv,1070
"Graham, AZ, USA",32.93166885,-109.8882178,03-30-2020.csv,1070
"Graham, KS, USA",39.34987223,-99.88332493,03-28-2020.csv,1071
"Graham, NC, USA",35.3506925,-83.83369267,03-26-2020.csv,1072
"Grainger, TN, USA",36.27469206,-83.51254721,03-25-2020.csv,1074
"Grand Forks, ND, USA",47.92093639,-97.45450447,03-28-2020.csv,1076
"Grand Isle, VT, USA",44.797582399999996,-73.29679772,03-30-2020.csv,1077
"Grand Princess Oakland, CA, Canada",0.0,0.0,03-27-2020.csv,3193
"Grand Princess Oakland, CA, USA",37.64894,-122.665479,03-13-2020.csv,161
"Grand Traverse, MI, USA",44.69565625,-85.55585247,03-23-2020.csv,1079
"Grand, CO, USA",40.10603347,-106.11780420000001,03-26-2020.csv,1074
"Grand, UT, USA",38.98103848,-109.5704487,03-29-2020.csv,1075
"Granite, MT, USA",46.40605220000001,-113.4414186,03-26-2020.csv,1079
"Grant, AR, USA",34.29017991,-92.42320562,03-22-2020.csv,881
"Grant, IN, USA",40.51587228,-85.65468702,03-26-2020.csv,1081
"Grant, KS, USA",37.56227336,-101.3079758,03-25-2020.csv,1083
"Grant, KY, USA",38.64962758,-84.62415957,03-30-2020.csv,1083
"Grant, LA, USA",31.59882456,-92.56124347,03-25-2020.csv,1085
"Grant, MN, USA",45.93424769,-96.01139609,03-29-2020.csv,1085
"Grant, ND, USA",46.35821257,-101.63900129999999,03-28-2020.csv,1088
"Grant, NE, USA",41.91528587,-101.740701,03-26-2020.csv,1086
"Grant, NM, USA",32.73911281,-108.3827845,03-27-2020.csv,1087
"Grant, OK, USA",36.796296999999996,-97.78638765,03-24-2020.csv,1090
"Grant, OR, USA",44.49024544,-119.0068631,03-28-2020.csv,1090
"Grant, SD, USA",45.1723937,-96.77002276,03-25-2020.csv,1092
"Grant, WA, USA",47.20753737,-119.4500749,03-25-2020.csv,1093
"Grant, WI, USA",42.8671731,-90.7063218,03-23-2020.csv,1095
"Grant, WV, USA",39.10314817,-79.19440518,03-24-2020.csv,1094
"Granville, NC, USA",36.30337451,-78.65184241,03-24-2020.csv,1096
"Gratiot, MI, USA",43.29265605,-84.60505416,03-29-2020.csv,1096
"Graves, KY, USA",36.72292505,-88.65143315,03-26-2020.csv,1097
"Gray, KS, USA",37.73836671,-100.4369088,03-24-2020.csv,1099
"Gray, TX, USA",35.40081878,-100.8129222,03-30-2020.csv,1099
"Grays Harbor, WA, USA",47.14003705,-123.7820567,03-24-2020.csv,1101
"Grayson, KY, USA",37.46231118,-86.34248968,03-24-2020.csv,1102
"Grayson, TX, USA",33.62744998,-96.67753461,03-24-2020.csv,1103
"Grayson, VA, USA",36.65677234,-81.23215889,03-24-2020.csv,1104
Greece,39.0742,21.8243,03-16-2020.csv,35
"Greeley, KS, USA",38.4808095,-101.8061079,03-30-2020.csv,1104
"Greeley, NE, USA",41.56742671,-98.52150266,03-29-2020.csv,1105
"Green Lake, WI, USA",43.80025981,-89.04679553,03-23-2020.csv,1109
"Green, KY, USA",37.26484328,-85.5540745,03-26-2020.csv,1106
"Green, WI, USA",42.6794956,-89.60243287,03-28-2020.csv,1107
"Greenbrier, WV, USA",37.9463652,-80.45335881,03-28-2020.csv,1109
"Greene, AL, USA",32.85504247,-87.95684022,03-29-2020.csv,1110
"Greene, AR, USA",36.1173546,-90.55832668,03-22-2020.csv,894
"Greene, GA, USA",33.5769205,-83.17139104,03-27-2020.csv,1112
"Greene, IA, USA",42.03614551,-94.39658081,03-27-2020.csv,1115
"Greene, IL, USA",39.35907414,-90.388865,03-28-2020.csv,1113
"Greene, IN, USA",39.03630547,-86.96223202,03-26-2020.csv,1114
"Greene, MO, USA",37.2575872,-93.34230916,03-23-2020.csv,1118
"Greene, MS, USA",31.21444233,-88.63922281,03-24-2020.csv,1117
"Greene, NC, USA",35.48544173,-77.67578087,03-23-2020.csv,1120
"Greene, NY, USA",42.275797,-74.12384884,03-26-2020.csv,1118
"Greene, OH, USA",39.69116283,-83.89032084,03-27-2020.csv,1120
"Greene, PA, USA",39.85746531,-80.22357106,03-22-2020.csv,2599
"Greene, TN, USA",36.17470125,-82.84691273,03-24-2020.csv,1123
"Greene, VA, USA",38.29545894,-78.46525378,03-29-2020.csv,1123
Greenland,71.7069,-42.6043,03-17-2020.csv,253
"Greenland, Denmark",71.7069,-42.6043,03-28-2020.csv,3194
"Greenlee, AZ, USA",33.21498827,-109.2405279,03-22-2020.csv,1233
"Greensville, VA, USA",36.67878901,-77.56351439,03-28-2020.csv,1125
"Greenup, KY, USA",38.54332505,-82.9215658,03-30-2020.csv,1126
"Greenville, SC, USA",34.89502264,-82.37295012,03-22-2020.csv,802
"Greenwood, KS, USA",37.8774388,-96.23250453,03-25-2020.csv,1129
"Greenwood, SC, USA",34.15272415,-82.12715789,03-28-2020.csv,1129
"Greer, OK, USA",34.93535801,-99.56056120000001,03-30-2020.csv,1130
"Gregg, TX, USA",32.47940482,-94.81591935,03-27-2020.csv,1131
"Gregory, SD, USA",43.19419064,-99.18883902,03-24-2020.csv,1133
Grenada,12.1165,-61.678999999999995,03-28-2020.csv,3320
"Grenada, MS, USA",33.77036166,-89.80245083,03-23-2020.csv,1134
"Griggs, ND, USA",47.45785838,-98.23850925,03-23-2020.csv,1135
"Grimes, TX, USA",30.54579585,-95.98902499,03-29-2020.csv,1135
"Grundy, IA, USA",42.40183723,-92.78829551,03-28-2020.csv,1137
"Grundy, IL, USA",41.28569601,-88.41905692,03-29-2020.csv,1136
"Grundy, MO, USA",40.11406587,-93.56509276,03-23-2020.csv,1139
"Grundy, TN, USA",35.38433717,-85.72142731,03-29-2020.csv,1139
"GU, USA",13.4443,144.7937,03-30-2020.csv,3204
"Guadalupe, NM, USA",34.86319296,-104.790669,03-27-2020.csv,1140
"Guadalupe, TX, USA",29.58165339,-97.94786822,03-28-2020.csv,1141
Guadeloupe,16.2650,-61.5510,03-20-2020.csv,162
"Guadeloupe, France",16.265,-61.551,03-29-2020.csv,3199
Guam,13.4443,144.7937,03-16-2020.csv,214
"Guangdong, China",23.3417,113.4244,03-21-2020.csv,16
"Guangxi, China",23.8298,108.7881,03-08-2020.csv,27
Guatemala,15.7835,-90.2308,03-17-2020.csv,211
Guernsey,49.45,-2.58,03-15-2020.csv,237
"Guernsey, OH, USA",40.05026529,-81.49248905,03-24-2020.csv,1143
"Guilford, NC, USA",36.07959451,-79.78824948,03-30-2020.csv,1143
Guinea,9.9456,-9.6966,03-22-2020.csv,3391
Guinea-Bissau,11.8037,-15.1804,03-29-2020.csv,3327
"Guizhou, China",26.8154,106.8748,03-15-2020.csv,51
"Gulf, FL, USA",29.93543004,-85.24270990000002,03-26-2020.csv,1144
"Gunnison, CO, USA",38.66611652,-107.0320729,03-27-2020.csv,1145
